2026-07-11 16:15:24 | INFO     | workflows.telesurgery_workflow | Initializing Telesurgery Workflow...
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | WORKFLOW STARTED
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | Loading patient data...
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | Patient data loaded successfully.
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | PATIENT INFORMATION
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | Patient ID : P001
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | Age        : 46
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | Gender     : Male
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | Symptoms   : ['severe abdominal pain', 'fever', 'vomiting']
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | History    : ['hypertension']
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | Loading network traffic data...
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | Network data loaded successfully.
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | NETWORK INFORMATION
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | Latency       : 180
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | Packet Loss   : 7
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | Bandwidth     : 80
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | Attack Status : None
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | Passing Patient Data -> Doctor Agent
2026-07-23 22:38:29 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:38:29 | INFO     | agents.doctor             | Generating diagnosis for patient P001
2026-07-23 22:38:30 | INFO     | agents.doctor             | Diagnosis completed successfully.
2026-07-23 22:38:30 | INFO     | workflows.telesurgery_workflow | Doctor Agent completed successfully.
2026-07-23 22:38:30 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:38:30 | INFO     | workflows.telesurgery_workflow | Passing Traffic Data -> Security Agent
2026-07-23 22:38:30 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:38:30 | INFO     | workflows.telesurgery_workflow | Security Agent completed successfully.
2026-07-23 22:38:30 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:38:30 | INFO     | workflows.telesurgery_workflow | Passing Security Result -> Protocol Switcher
2026-07-23 22:38:30 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:39:00 | INFO     | workflows.telesurgery_workflow | Initializing Telesurgery Workflow...
2026-07-23 22:39:01 | INFO     | agents.doctor             | Doctor Agent initialized.
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | All agents initialized successfully.
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | WORKFLOW STARTED
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Loading patient data...
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Patient data loaded successfully.
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | PATIENT INFORMATION
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Patient ID : P001
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Age        : 46
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Gender     : Male
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Symptoms   : ['severe abdominal pain', 'fever', 'vomiting']
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | History    : ['hypertension']
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Loading network traffic data...
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Network data loaded successfully.
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | NETWORK INFORMATION
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Latency       : 180
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Packet Loss   : 7
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Bandwidth     : 80
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Attack Status : None
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Passing Patient Data -> Doctor Agent
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:39:03 | INFO     | agents.doctor             | Generating diagnosis for patient P001
2026-07-23 22:39:03 | INFO     | agents.doctor             | Diagnosis completed successfully.
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Doctor Agent completed successfully.
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | Passing Traffic Data -> Security Agent
2026-07-23 22:39:03 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:39:04 | INFO     | workflows.telesurgery_workflow | Security Agent completed successfully.
2026-07-23 22:39:04 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:39:04 | INFO     | workflows.telesurgery_workflow | Passing Security Result -> Protocol Switcher
2026-07-23 22:39:04 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:39:04 | INFO     | workflows.telesurgery_workflow | Protocol selected successfully.
2026-07-23 22:39:04 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:39:04 | INFO     | workflows.telesurgery_workflow | Passing Results -> Feedback Agent
2026-07-23 22:39:04 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:39:05 | INFO     | workflows.telesurgery_workflow | Feedback generated successfully.
2026-07-23 22:39:05 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:39:05 | INFO     | workflows.telesurgery_workflow | Passing Decision -> Robotic Agent
2026-07-23 22:39:05 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:39:05 | INFO     | workflows.telesurgery_workflow | Robotic Agent execution completed.
2026-07-23 22:39:05 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-23 22:39:05 | INFO     | workflows.telesurgery_workflow | FINAL WORKFLOW RESULTS
2026-07-23 22:39:05 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-23 22:39:05 | INFO     | workflows.telesurgery_workflow | Diagnosis           : appendicitis
2026-07-23 22:39:05 | INFO     | workflows.telesurgery_workflow | Recommended Surgery : appendectomy
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Urgency             : urgent
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Risk Level          : medium
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Attack Detected     : True
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Attack Type         : ddos
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Severity            : high
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Selected Protocol   : QUIC
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Protocol Reason     : High severity attack detected
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Expected Latency    : Low
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Security Level      : High
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Action              : pause
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Proceed             : False
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Reason              : Security assessment indicates high severity attack detected
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Confidence          : 0.8
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Robot Status        : PAUSED
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Robot Action        : Pause Surgery
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | WORKFLOW COMPLETED SUCCESSFULLY
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | Total Execution Time : 2.90 sec
2026-07-23 22:39:06 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-23 22:43:12 | INFO     | workflows.telesurgery_workflow | Initializing Telesurgery Workflow...
2026-07-23 22:43:13 | INFO     | agents.doctor             | Doctor Agent initialized.
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | All agents initialized successfully.
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | WORKFLOW STARTED
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | ======================================================================
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | Loading patient data...
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | Patient data loaded successfully.
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | PATIENT INFORMATION
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | Patient ID : P001
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | Age        : 46
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | Gender     : Male
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | Symptoms   : ['severe abdominal pain', 'fever', 'vomiting']
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | History    : ['hypertension']
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | Loading network traffic data...
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | Network data loaded successfully.
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | NETWORK INFORMATION
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | Latency       : 180
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | Packet Loss   : 7
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | Bandwidth     : 80
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | Attack Status : None
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | ------------------------------------------------------------
2026-07-23 22:43:14 | INFO     | workflows.telesurgery_workflow | Passing Patient Data -> Doctor Agent
